"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"DRG1","protein_coding","ENSG00000185721","Enables several functions, including GTPase activity; identical protein binding activity; and potassium ion binding activity. Involved in positive regulation of microtubule polymerization and regulation of mitotic spindle assembly. Located in cytosol and nuclear body. Part of polysome. [provided by Alliance of Genome Resources, Apr 2022]"
"MORF4L1","protein_coding","ENSG00000185787","Enables protein N-terminus binding activity. Involved in double-strand break repair via homologous recombination and histone modification. Located in nuclear speck. Part of NuA4 histone acetyltransferase complex and Sin3 complex. [provided by Alliance of Genome Resources, Apr 2022]"
"PCYT2","protein_coding","ENSG00000185813","This gene encodes an enzyme that catalyzes the formation of CDP-ethanolamine from CTP and phosphoethanolamine in the Kennedy pathway of phospholipid synthesis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2010]"
"GNB1L","protein_coding","ENSG00000185838","This gene encodes a G-protein beta-subunit-like polypeptide which is a member of the WD repeat protein family. WD repeats are minimally conserved regions of approximately 40 amino acids typically bracketed by gly-his and trp-asp (GH-WD), which may facilitate formation of heterotrimeric or multiprotein complexes. Members of this family are involved in a variety of cellular processes, including cell cycle progression, signal transduction, apoptosis, and gene regulation. This protein contains 6 WD repeats and is highly expressed in the heart. The gene maps to the region on chromosome 22q11, which is deleted in DiGeorge syndrome, trisomic in derivative 22 syndrome and tetrasomic in cat-eye syndrome. Therefore, this gene may contribute to the etiology of those disorders. Transcripts from this gene share exons with some transcripts from the C22orf29 gene. [provided by RefSeq, Jul 2008]"
"ATP6V0C","protein_coding","ENSG00000185883","This gene encodes a component of vacuolar ATPase (V-ATPase), a multisubunit enzyme that mediates acidification of eukaryotic intracellular organelles. V-ATPase dependent organelle acidification is necessary for such intracellular processes as protein sorting, zymogen activation, receptor-mediated endocytosis, and synaptic vesicle proton gradient generation. V-ATPase is composed of a cytosolic V1 domain and a transmembrane V0 domain. The V1 domain consists of three A and three B subunits, two G subunits plus the C, D, E, F, and H subunits. The V1 domain contains the ATP catalytic site. The V0 domain consists of five different subunits: a, c, c', c"", and d. This gene encodes the V0 subunit c. Alternative splicing results in transcript variants. Pseudogenes have been identified on chromosomes 6 and 17. [provided by RefSeq, Nov 2010]"
"POMK","protein_coding","ENSG00000185900","This gene encodes a protein that may be involved in the presentation of the laminin-binding O-linked carbohydrate chain of alpha-dystroglycan (a-DG), which forms transmembrane linkages between the extracellular matrix and the exoskeleton. Some pathogens use this O-linked carbohydrate unit for host entry. Loss of function compound heterozygous mutations in this gene were found in a human patient affected by the Walker-Warburg syndrome (WWS) phenotype. Mice lacking this gene contain misplaced neurons (heterotopia) in some regions of the brain, possibly from defects in neuronal migration. Alternative splicing of this gene results in multiple transcript variants. [provided by RefSeq, May 2013]"
"NDUFA13","protein_coding","ENSG00000186010","This gene encodes a subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), which functions in the transfer of electrons from NADH to the respiratory chain. The protein is required for complex I assembly and electron transfer activity. The protein binds the signal transducers and activators of transcription 3 (STAT3) transcription factor, and can function as a tumor suppressor. The human protein purified from mitochondria migrates at approximately 16 kDa. Transcripts originating from an upstream promoter and capable of expressing a protein with a longer N-terminus have been found, but their biological validity has not been determined. [provided by RefSeq, Oct 2009]"
"POLR3C","protein_coding","ENSG00000186141","Enables single-stranded DNA binding activity. Involved in positive regulation of innate immune response and positive regulation of interferon-beta production. Located in nucleoplasm. Part of RNA polymerase III complex. [provided by Alliance of Genome Resources, Apr 2022]"
"NKRF","protein_coding","ENSG00000186416","This gene encodes a transcriptional repressor that interacts with specific negative regulatory elements to mediate transcriptional repression of certain nuclear factor kappa B responsive genes. The protein localizes predominantly to the nucleolus with a small fraction found in the nucleoplasm and cytoplasm. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Mar 2010]"
"NF2","protein_coding","ENSG00000186575","This gene encodes a protein that is similar to some members of the ERM (ezrin, radixin, moesin) family of proteins that link cytoskeletal components with proteins in the cell membrane. The encoded protein is involved in regulation of contact-dependent inhibition of cell proliferation and functions in cell-cell adhesion and transmembrane signaling. The encoded protein has been shown to interact with cell-surface proteins, proteins involved in cytoskeletal dynamics, and proteins involved in regulating ion transport. Disruption of this protein's function has been implicated in tumorigenesis and metastasis. Mutations in this gene are associated with neurofibromatosis type II which is characterized by nervous system and skin tumors and ocular abnormalities. [provided by RefSeq, May 2022]"
"PDE2A","protein_coding","ENSG00000186642","Enables several functions, including 3',5'-cyclic-nucleotide phosphodiesterase activity; anion binding activity; and metal ion binding activity. Involved in several processes, including cellular response to organic cyclic compound; cyclic-nucleotide-mediated signaling; and regulation of vascular permeability. Located in several cellular components, including cytosol; mitochondrial membrane; and perinuclear region of cytoplasm. Colocalizes with plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"BCDIN3D","protein_coding","ENSG00000186666","This gene encodes an RNA methyltransferase which belongs to the rossmann fold methyltransferase family, and serves as a 5'-methylphosphate capping enzyme that is specific for cytoplasmic histidyl tRNA. The encoded protein contains an S-adenosylmethionine binding domain and uses the methyl group donor, S-adenosylmethionine. This gene is overexpressed in breast cancer cells, and is related to the tumorigenic phenotype and poor prognosis of breast cancer. The encoded protein is thought to promote the cellular invasion of breast cancer cells, by downregulating the expression of tumor suppressor miRNAs through the dimethylation of the 5-monophosphate of the corresponding precursor miRNAs. [provided by RefSeq, Apr 2017]"
"LYRM7","protein_coding","ENSG00000186687","Inner mitochondrial membrane complex III (CIII) is the main enzyme complex in the mitochondrial respiratory chain, and Rieske Fe-S protein (UQCRFS1) is the last catalytic subunit added to the complex. The protein encoded by this gene is a nuclear-encoded mitochondrial matrix protein that stabilizes UQCRFS1 and chaperones it to the CIII complex. Defects in this gene are a cause of mitochondrial complex III deficiency, nuclear type 8. Three transcript variants encoding two different isoforms have been found for this gene. [provided by RefSeq, Jun 2014]"
"SPIN2B","protein_coding","ENSG00000186787","Enables methylated histone binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Located in cytosol and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"MAPT","protein_coding","ENSG00000186868","This gene encodes the microtubule-associated protein tau (MAPT) whose transcript undergoes complex, regulated alternative splicing, giving rise to several mRNA species. MAPT transcripts are differentially expressed in the nervous system, depending on stage of neuronal maturation and neuron type. MAPT gene mutations have been associated with several neurodegenerative disorders such as Alzheimer's disease, Pick's disease, frontotemporal dementia, cortico-basal degeneration and progressive supranuclear palsy. [provided by RefSeq, Jul 2008]"
