"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"LCORL","protein_coding","ENSG00000178177","This gene encodes a transcription factor that appears to function in spermatogenesis. Polymorphisms in this gene are associated with measures of skeletal frame size and adult height. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2009]"
"ZNF354B","protein_coding","ENSG00000178338","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to act upstream of or within negative regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"CTDP1-DT","lncRNA","ENSG00000178412",""
"ZNF713","protein_coding","ENSG00000178665","The protein encoded by this gene contains C2H2 zinc finger domains. In some individuals, a CGG-repeat expansion from 5-22 repeats to 68-450 repeats has been identified in the first intron of this gene. This mutation is thought to effect the expression of this gene and it has been proposed that it may be associated with Autistic Spectrum Disorder. [provided by RefSeq, Jul 2016]"
"C3orf38","protein_coding","ENSG00000179021","Involved in positive regulation of apoptotic process. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"PTPN11","protein_coding","ENSG00000179295","The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are known to be signaling molecules that regulate a variety of cellular processes including cell growth, differentiation, mitotic cycle, and oncogenic transformation. This PTP contains two tandem Src homology-2 domains, which function as phospho-tyrosine binding domains and mediate the interaction of this PTP with its substrates. This PTP is widely expressed in most tissues and plays a regulatory role in various cell signaling events that are important for a diversity of cell functions, such as mitogenic activation, metabolic control, transcription regulation, and cell migration. Mutations in this gene are a cause of Noonan syndrome as well as acute myeloid leukemia. [provided by RefSeq, Aug 2016]"
"ELMOD2","protein_coding","ENSG00000179387","This gene encodes one of six engulfment and motility (ELMO) domain-containing proteins. This gene is thought to play a role in antiviral responses. Mutations in this gene may be involved in the cause of familial idiopathic pulmonary fibrosis. [provided by RefSeq, Sep 2010]"
"MKRN3","protein_coding","ENSG00000179455","The protein encoded by this gene contains a RING (C3HC4) zinc finger motif and several C3H zinc finger motifs. This gene is intronless and imprinted, with expression only from the paternal allele. Disruption of the imprinting at this locus may contribute to Prader-Willi syndrome. An antisense RNA of unknown function has been found overlapping this gene. [provided by RefSeq, Jul 2008]"
"SERTAD2","protein_coding","ENSG00000179833","Predicted to enable transcription coactivator activity. Acts upstream of or within negative regulation of cell growth. Located in cytosol and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"SOCS4","protein_coding","ENSG00000180008","The protein encoded by this gene contains a SH2 domain and a SOCS BOX domain. The protein thus belongs to the suppressor of cytokine signaling (SOCS), also known as STAT-induced STAT inhibitor (SSI), protein family. SOCS family members are known to be cytokine-inducible negative regulators of cytokine signaling. Two alternatively spliced transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Jul 2008]"
"PAK2","protein_coding","ENSG00000180370","The p21 activated kinases (PAK) are critical effectors that link Rho GTPases to cytoskeleton reorganization and nuclear signaling. The PAK proteins are a family of serine/threonine kinases that serve as targets for the small GTP binding proteins, CDC42 and RAC1, and have been implicated in a wide range of biological activities. The protein encoded by this gene is activated by proteolytic cleavage during caspase-mediated apoptosis, and may play a role in regulating the apoptotic events in the dying cell. [provided by RefSeq, Jul 2008]"
"HARBI1","protein_coding","ENSG00000180423","Predicted to enable metal ion binding activity and nuclease activity. Predicted to be involved in nucleic acid phosphodiester bond hydrolysis. Located in centriolar satellite; cytosol; and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"C11orf71","protein_coding","ENSG00000180425","Located in nuclear body. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF571","protein_coding","ENSG00000180479","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"YOD1","protein_coding","ENSG00000180667","Protein ubiquitination controls many intracellular processes, including cell cycle progression, transcriptional activation, and signal transduction. This dynamic process, involving ubiquitin conjugating enzymes and deubiquitinating enzymes, adds and removes ubiquitin. Deubiquitinating enzymes are cysteine proteases that specifically cleave ubiquitin from ubiquitin-conjugated protein substrates. The protein encoded by this gene belongs to a DUB subfamily characterized by an ovarian tumor (OTU) domain. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2013]"
"TMEM64","protein_coding","ENSG00000180694","Predicted to be involved in negative regulation of canonical Wnt signaling pathway; negative regulation of osteoblast differentiation; and positive regulation of fat cell differentiation. Predicted to act upstream of or within several processes, including positive regulation of bone resorption; positive regulation of osteoclast differentiation; and regulation of ATPase activity. Predicted to be located in endoplasmic reticulum. Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"ZFP3","protein_coding","ENSG00000180787","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"MAP6D1","protein_coding","ENSG00000180834","This gene encodes a protein highly similar to the mouse MAP6 domain containing 1 protein, which is related to the STOP proteins. Based on the study of the mouse protein, the encoded protein may function as a calmodulin-regulated neuronal protein that binds and stabilizes microtubules but also associates with the Golgi membranes through N-terminal palmitoylation. [provided by RefSeq, Oct 2008]"
"CMTR2","protein_coding","ENSG00000180917","Enables mRNA (nucleoside-2'-O-)-methyltransferase activity. Involved in 7-methylguanosine mRNA capping and cap2 mRNA methylation. Located in cytoplasm and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF572","protein_coding","ENSG00000180938","Enables identical protein binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
