"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"ZNF529","protein_coding","ENSG00000186020","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"CYP2R1","protein_coding","ENSG00000186104","This gene encodes a member of the cytochrome P450 superfamily of enzymes. The cytochrome P450 proteins are monooxygenases which catalyze many reactions involved in drug metabolism and synthesis of cholesterol, steroids and other lipids. This enzyme is a microsomal vitamin D hydroxylase that converts vitamin D into the active ligand for the vitamin D receptor. A mutation in this gene has been associated with selective 25-hydroxyvitamin D deficiency. [provided by RefSeq, Jul 2008]"
"ZBTB6","protein_coding","ENSG00000186130","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Located in mitochondrion and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF555","protein_coding","ENSG00000186300","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"BACE1","protein_coding","ENSG00000186318","This gene encodes a member of the peptidase A1 family of aspartic proteases. Alternative splicing results in multiple transcript variants, at least one of which encodes a preproprotein that is proteolytically processed to generate the mature protease. This transmembrane protease catalyzes the first step in the formation of amyloid beta peptide from amyloid precursor protein. Amyloid beta peptides are the main constituent of amyloid beta plaques, which accumulate in the brains of human Alzheimer's disease patients. [provided by RefSeq, Nov 2015]"
"UBE2H","protein_coding","ENSG00000186591","The modification of proteins with ubiquitin is an important cellular mechanism for targeting abnormal or short-lived proteins for degradation. Ubiquitination involves at least three classes of enzymes: ubiquitin-activating enzymes, or E1s, ubiquitin-conjugating enzymes, or E2s, and ubiquitin-protein ligases, or E3s. This gene encodes a member of the E2 ubiquitin-conjugating enzyme family. The encoded protein sequence is 100% identical to the mouse homolog and 98% identical to the frog and zebrafish homologs. Three alternatively spliced transcript variants have been found for this gene and they encode distinct isoforms. [provided by RefSeq, Feb 2011]"
"SESTD1","protein_coding","ENSG00000187231","Enables phosphatidylinositol-3,4-bisphosphate binding activity and phospholipid binding activity. Involved in negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel. Located in intermediate filament cytoskeleton. Colocalizes with calcium channel complex. [provided by Alliance of Genome Resources, Apr 2022]"
"USP7","protein_coding","ENSG00000187555","The protein encoded by this gene belongs to the peptidase C19 family, which includes ubiquitinyl hydrolases. This protein deubiquitinates target proteins such as p53 (a tumor suppressor protein) and WASH (essential for endosomal protein recycling), and regulates their activities by counteracting the opposing ubiquitin ligase activity of proteins such as HDM2 and TRIM27, involved in the respective process. Mutations in this gene have been implicated in a neurodevelopmental disorder. [provided by RefSeq, Mar 2016]"
"PABIR1","protein_coding","ENSG00000187866","Enables protein serine/threonine phosphatase inhibitor activity. Involved in mitotic G2/M transition checkpoint; positive regulation of cell growth; and positive regulation of proteasomal ubiquitin-dependent protein catabolic process. Located in cytoplasm and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"DNER","protein_coding","ENSG00000187957","Predicted to enable Notch binding activity. Involved in central nervous system development. Located in dendrite; early endosome; and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF490","protein_coding","ENSG00000188033","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"GPR89B","protein_coding","ENSG00000188092","Enables voltage-gated anion channel activity. Involved in intracellular pH reduction. Located in Golgi cisterna membrane and Golgi-associated vesicle membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"ZNF626","protein_coding","ENSG00000188171","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"ZC3H6","protein_coding","ENSG00000188177","Predicted to enable RNA binding activity and metal ion binding activity. Predicted to be involved in negative regulation of transcription, DNA-templated. Predicted to be part of chromatin. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"DCUN1D3","protein_coding","ENSG00000188215","Enables cullin family protein binding activity. Involved in several processes, including negative regulation of G1/S transition of mitotic cell cycle; regulation of protein neddylation; and response to UV-C. Located in nucleus; perinuclear region of cytoplasm; and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"","protein_coding","ENSG00000188223","no information"
"ZNF383","protein_coding","ENSG00000188283","The protein encoded by this gene is a KRAB-related zinc finger protein that inhibits the transcription of some MAPK signaling pathway genes. The repressor activity resides in the KRAB domain of the encoded protein. [provided by RefSeq, Sep 2016]"
"NHLRC3","protein_coding","ENSG00000188811","This gene encodes a protein containing NCL-1, HT2A and Lin-41 (NHL) family repeats. Mammalian NHL-repeat containing proteins may be involved in a variety of enzymatic processes, including protein modification through ubiquitination. Alternatively spliced transcript variants have been observed for this gene. [provided by RefSeq, Aug 2012]"
"MSL1","protein_coding","ENSG00000188895","Predicted to enable chromatin binding activity. Involved in histone H4-K16 acetylation. Located in nucleoplasm. Part of MSL complex. [provided by Alliance of Genome Resources, Apr 2022]"
"ALKBH2","protein_coding","ENSG00000189046","The Escherichia coli AlkB protein protects against the cytotoxicity of methylating agents by repair of the specific DNA lesions generated in single-stranded DNA. ALKBH2 and ALKBH3 (MIM 610603) are E. coli AlkB homologs that catalyze the removal of 1-methyladenine and 3-methylcytosine (Duncan et al., 2002 [PubMed 12486230]).[supplied by OMIM, Mar 2008]"
"SF3B3","protein_coding","ENSG00000189091","This gene encodes subunit 3 of the splicing factor 3b protein complex. Splicing factor 3b, together with splicing factor 3a and a 12S RNA unit, forms the U2 small nuclear ribonucleoproteins complex (U2 snRNP). The splicing factor 3b/3a complex binds pre-mRNA upstream of the intron's branch site in a sequence independent manner and may anchor the U2 snRNP to the pre-mRNA. Splicing factor 3b is also a component of the minor U12-type spliceosome. Subunit 3 has also been identified as a component of the STAGA (SPT3-TAF(II)31-GCN5L acetylase) transcription coactivator-HAT (histone acetyltransferase) complex, and the TFTC (TATA-binding-protein-free TAF(II)-containing complex). These complexes may function in chromatin modification, transcription, splicing, and DNA repair. [provided by RefSeq, Jul 2008]"
